"team","n_members","degree","page_rank","constraint","density","inv_constraint","effeciency_score","innovation_score"
5296,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5297,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5298,6,6,1.04939000650223e-05,0.291275595659296,1,0.411475112782606,0.78099104914599,0.258664263216629
5299,5,6,1.10056970558194e-05,0.269849298392154,1,0.432901410049748,0.798637930375102,0.272133406851067
5300,4,4,9.03716730755679e-06,0.380399283210303,1,0.322351425231599,0.707588019714254,0.20263872908497
5301,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5302,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5303,5,6,8.64375962591119e-06,0.258458750008763,1,0.444291958433139,0.808019283202892,0.279293810272063
5304,6,6,9.60781024305606e-06,0.287377576031664,1,0.415373132410238,0.784201491367524,0.261114662630015
5305,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5306,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5307,14,13,1.59999999999801e-05,0.166604757522926,1,0.536145950918976,0.883671015072733,0.337035687123817
5308,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5309,5,5,9.17323075503685e-06,0.32111312008398,1,0.381637588357922,0.756416609468976,0.239907597183229
5310,9,8,1.59999999999847e-05,0.25911746420841,1,0.443633244233492,0.807476760568198,0.27887972490498
5311,3,3,1.12337896137564e-05,0.457806646906596,1,0.244944061535306,0.643834654567865,0.15397838955036
5312,11,12,1.10920998182613e-05,0.158907905033506,1,0.543842803408396,0.890010208449233,0.341874134496246
5313,5,6,1.00219432894164e-05,0.26362594279731,1,0.439124765644592,0.803763539137992,0.276045574658227
5314,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5315,5,5,1.09922336103516e-05,0.335936730199777,1,0.366813978242125,0.744207757708981,0.230589079319819
5316,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5317,3,4,6.54067895333209e-06,0.323594472544468,1,0.379156235897435,0.754372946412694,0.238347752648204
5318,5,6,9.48020517417121e-06,0.275937778858983,1,0.426812929582919,0.793623405918342,0.268306025157407
5319,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5320,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5321,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5322,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5323,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5324,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5325,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5326,5,5,9.20579201998242e-06,0.324812905075113,1,0.377937803366789,0.753369434985315,0.237581813365297
5327,4,4,1.03363717555002e-05,0.384308994288074,1,0.318441714153828,0.704367948314639,0.20018098011327
5328,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5329,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5330,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5331,5,5,1.09768403550946e-05,0.33011293691724,1,0.372637771524663,0.749004283542562,0.234250071568819
5332,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5333,2,2,5.67683692819374e-06,0.496361360669752,1,0.20638934777215,0.6120806633804,0.129741865106308
5334,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5335,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5336,10,10,1.3567831303288e-05,0.200558025669,1,0.502192682772902,0.855706813753038,0.315691754487383
5337,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5338,6,6,1.2726222874421e-05,0.300421546826855,1,0.402329161615047,0.773458365735091,0.252914873650457
5339,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5340,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5341,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5342,7,7,1.37537163185947e-05,0.270648747280138,1,0.432101961161764,0.797979497450406,0.271630851894119
5343,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5344,16,15,1.60000000000053e-05,0.145536030267667,1,0.557214678174235,0.901023398589426,0.350280052683474
5345,6,6,1.04830321152077e-05,0.288170103099583,1,0.414580605342319,0.783548759312888,0.260616458914324
5346,9,8,1.59999999999847e-05,0.25911746420841,1,0.443633244233492,0.807476760568198,0.27887972490498
5347,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5348,2,2,6.82817723297165e-06,0.521451287425401,1,0.181299421016501,0.591416385648052,0.11396966597008
5349,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5350,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5351,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5352,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5353,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5354,11,12,1.30526351242584e-05,0.160153742327813,1,0.542596966114089,0.888984126224697,0.3410909678458
5355,3,3,9.82640142672569e-06,0.439490860023615,1,0.263259848418287,0.658919692907054,0.165492183148424
5356,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5357,3,3,7.39293951082344e-06,0.433216903472033,1,0.26953380496987,0.664086977049619,0.16943616007061
5358,4,4,7.98515147826104e-06,0.367921750127372,1,0.33482895831453,0.717864622414268,0.210482440165894
5359,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5360,9,9,1.41800449424538e-05,0.220045427526801,1,0.482705280915101,0.839656823324876,0.303441452374415
5361,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5362,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5363,4,4,1.02372384886876e-05,0.383024557056752,1,0.31972615138515,0.705425821776618,0.200988411716705
5364,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5365,8,8,1.50228354358251e-05,0.241121363935725,1,0.461629344506177,0.822298502287719,0.290192554947914
5366,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5367,8,9,1.12955282355879e-05,0.20147268987543,1,0.501278018566472,0.854953488509104,0.315116772099149
5368,3,3,8.89933648809207e-06,0.447263714044859,1,0.255486994397043,0.652517904020531,0.160605959179983
5369,4,4,1.07915873706785e-05,0.369260521306917,1,0.333490187134985,0.716761999048978,0.209640852789124
5370,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5371,7,7,1.34550786731641e-05,0.269565170639089,1,0.433185537802813,0.798871940416581,0.272312017157312
5372,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5373,6,6,1.20183687268934e-05,0.298434351122864,1,0.404316357319038,0.775095037070792,0.25416407802922
5374,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5375,11,12,1.35671415800743e-05,0.162487646084161,1,0.540263062357741,0.887061903179113,0.33962381351058
5376,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5377,5,5,1.15215318677633e-05,0.33501282869074,1,0.367737879751162,0.744968690874152,0.231169868523579
5378,2,2,7.64470221793647e-06,0.513149879330712,1,0.18960082911119,0.598253496178858,0.119188153168376
5379,7,7,1.36251501250855e-05,0.259927194234858,1,0.442823514207044,0.806809860010149,0.278370706949364
5380,5,5,9.99703379769385e-06,0.32636260074532,1,0.376388107696583,0.75209309241,0.236607633211282
5381,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5382,6,6,1.17661387822867e-05,0.297600029525746,1,0.405150678916157,0.775782191456249,0.254688554904005
5383,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5384,9,9,1.40359615097074e-05,0.218642329510095,1,0.484108378931807,0.84081242682206,0.304323477321824
5385,11,10,1.59999999999824e-05,0.21228446415961,1,0.490466244282292,0.846048818967275,0.308320201559634
5386,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5387,4,4,8.37955790127174e-06,0.366432070599897,1,0.336318637842005,0.719091535182397,0.211418892567103
5388,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5389,12,11,1.59999999999815e-05,0.194572700551686,1,0.508178007890216,0.860636378583862,0.319454289968843
5390,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5391,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5392,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5393,3,3,9.6230277841758e-06,0.447263714044859,1,0.255486994397043,0.652517904020531,0.160605959179983
5394,9,8,1.59999999999847e-05,0.25911746420841,1,0.443633244233492,0.807476760568198,0.27887972490498
5395,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5396,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5397,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5398,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5399,2,2,7.51960449044097e-06,0.513149879330712,1,0.18960082911119,0.598253496178858,0.119188153168376
5400,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5401,13,12,1.59999999999808e-05,0.179532075535338,1,0.523218632906564,0.873023965667428,0.328909229204078
5402,9,8,1.59999999999847e-05,0.25911746420841,1,0.443633244233492,0.807476760568198,0.27887972490498
5403,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5404,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5405,8,8,1.28811589698813e-05,0.236737109915211,1,0.466013598526691,0.825909411303572,0.292948614307864
5406,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5407,10,10,1.50638378685683e-05,0.201308382307441,1,0.501442326134461,0.855088813623901,0.315220060231759
5408,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5409,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5410,8,8,1.20382618879166e-05,0.235010049995498,1,0.467740658446404,0.827331832587975,0.294034290373769
5411,6,6,9.86366358332187e-06,0.287786252662503,1,0.4149644557794,0.783864901807713,0.26085775756741
5412,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5413,7,7,1.38631191611992e-05,0.271890228430867,1,0.430860480011035,0.796957002982887,0.270850423632058
5414,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5415,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5416,2,2,5.54545497111155e-06,0.507719245321203,1,0.195031463120699,0.602726212680909,0.122601994980994
5417,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5418,7,9,9.48096939143491e-06,0.183399717974796,1,0.519350990467107,0.86983854235724,0.326477925703796
5419,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5420,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5421,18,17,1.60000000000047e-05,0.129102835096358,1,0.573647873345545,0.914557918333425,0.360610398770596
5422,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5423,7,8,1.01838998769898e-05,0.217309952694315,1,0.485440755747587,0.841909783734799,0.305161045030476
5424,10,10,1.28941663876485e-05,0.19388542586058,1,0.508865282581323,0.861202423882987,0.319886329224875
5425,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5426,3,3,7.38570472272146e-06,0.436925498326069,1,0.265825210115833,0.661032546687709,0.167104838137186
5427,4,4,7.6117627583001e-06,0.364975018842368,1,0.337775689599534,0.720291575440833,0.212334834279303
5428,4,4,1.28547522797711e-05,0.397583085742854,1,0.305167622699048,0.69343529334368,0.191836531131164
5429,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5430,12,11,1.59999999999815e-05,0.194572700551686,1,0.508178007890216,0.860636378583862,0.319454289968843
5431,6,7,9.51386048918757e-06,0.238222666407529,1,0.464528042034373,0.824685894302374,0.292014753756849
5432,4,4,1.17349952042571e-05,0.387440938912195,1,0.315309769529707,0.701788452001817,0.198212155940271
5433,5,6,9.04633050928105e-06,0.260460513105114,1,0.442290195336789,0.806370614038561,0.278035448440772
5434,6,7,9.18030246319077e-06,0.231504169101458,1,0.471246539340444,0.830219306002965,0.296238180889162
5435,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5436,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5437,6,7,1.01236118926986e-05,0.238447142498565,1,0.464303565943337,0.824501013878664,0.291873642081091
5438,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5439,3,4,7.90056659737803e-06,0.332189436898376,1,0.370561271543526,0.747294060442299,0.232944728132474
5440,5,5,1.09655827358258e-05,0.33501282869074,1,0.367737879751162,0.744968690874152,0.231169868523579
5441,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5442,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5443,14,14,1.76138272187335e-05,0.148467410395544,1,0.554283298046358,0.89860908890684,0.348437308718091
5444,4,4,7.91338355883887e-06,0.369141733073318,1,0.333608975368585,0.71685983405162,0.209715526250455
5445,4,4,9.63370224389351e-06,0.372570358761838,1,0.330180349680064,0.714035988683005,0.207560200423895
5446,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5447,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5448,11,11,1.43503031345648e-05,0.184828835572965,1,0.517921872868937,0.868661508910775,0.325579544151433
5449,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5450,4,4,8.75134721644538e-06,0.375965536892859,1,0.326785171549043,0.711239691008105,0.205425900626732
5451,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5452,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5453,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5454,25,26,1.48324234394892e-05,0.0808285653844736,1,0.621922143057429,0.954317018723307,0.390956896090696
5455,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5456,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5457,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5458,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5459,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5460,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5461,6,6,1.13578533552041e-05,0.294997405705488,1,0.407753302736415,0.777925734639074,0.256324633859898
5462,8,8,1.21141470975685e-05,0.233786316716904,1,0.468964391724999,0.828339709756589,0.294803561848636
5463,4,5,8.72704029862482e-06,0.285940870601134,1,0.416809837840769,0.785384774217457,0.262017814096781
5464,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5465,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5466,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5467,14,13,1.59999999999801e-05,0.166604757522926,1,0.536145950918976,0.883671015072733,0.337035687123817
5468,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5469,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5470,3,3,7.5039834375903e-06,0.441036218556431,1,0.261714489885471,0.657646922435096,0.164520729434995
5471,6,6,1.18935852345882e-05,0.299368505905772,1,0.40338220253613,0.774325659221784,0.253576843343221
5472,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5473,9,10,1.14348033011614e-05,0.182980793347129,1,0.519769915094774,0.87018357225467,0.32674127293135
5474,4,4,8.69439019541356e-06,0.372042157404776,1,0.330708551037127,0.714471019827067,0.207892241926796
5475,10,10,1.24318955734963e-05,0.196218933460042,1,0.50653177498186,0.859280527115593,0.318419423924471
5476,7,8,9.40279263964743e-06,0.211864455410119,1,0.490886253031784,0.846394741756689,0.308584230295168
5477,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5478,6,6,1.32701249738286e-05,0.300421546826855,1,0.402329161615047,0.773458365735091,0.252914873650457
5479,7,8,1.22994899699395e-05,0.222495370000104,1,0.480255338441798,0.837639029802015,0.30190135299758
5480,10,10,1.45256113740965e-05,0.199139170189898,1,0.503611538252005,0.856875395230688,0.316583684997181
5481,2,2,7.46905335597159e-06,0.502371521754587,1,0.200379186687315,0.607130643434837,0.125963717071281
5482,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5483,4,4,1.20443648114486e-05,0.394336216869715,1,0.308414491572187,0.696109442248477,0.193877599761419
5484,3,3,7.49050819356002e-06,0.432494475099725,1,0.270256233342177,0.664681975220498,0.169890297871037
5485,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5486,4,4,1.04159475784849e-05,0.392930305283589,1,0.309820403158313,0.697267363025439,0.194761393393831
5487,5,5,8.63327148735987e-06,0.319986790203926,1,0.382763918237976,0.757344264367548,0.240615638276147
5488,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5489,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5490,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5491,12,11,1.59999999999815e-05,0.194572700551686,1,0.508178007890216,0.860636378583862,0.319454289968843
5492,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5493,5,5,1.20361001919193e-05,0.340980693216319,1,0.361770015225583,0.740053506735647,0.22741830923717
5494,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5495,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5496,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5497,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5498,13,12,1.59999999999808e-05,0.179532075535338,1,0.523218632906564,0.873023965667428,0.328909229204078
5499,4,4,1.29905393126296e-05,0.397583085742854,1,0.305167622699048,0.69343529334368,0.191836531131164
5500,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5501,6,6,1.00191389429671e-05,0.287232354397866,1,0.415518354044036,0.784321097144088,0.261205952833827
5502,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5503,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5504,5,5,9.33565696908979e-06,0.326771209130805,1,0.375979499311097,0.751756559057644,0.236350771049532
5505,4,4,1.37797685142324e-05,0.406607369261518,1,0.296143339180384,0.686002816446427,0.186163625103803
5506,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5507,4,4,1.07915873706785e-05,0.369260521306917,1,0.333490187134985,0.716761999048978,0.209640852789124
5508,4,4,1.01563783658779e-05,0.381885375221728,1,0.320865333220174,0.706364061654951,0.201704531892318
5509,3,3,7.05765834140097e-06,0.42804749160345,1,0.274703216838452,0.668344548767768,0.172685790657519
5510,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5511,5,5,1.0850377049604e-05,0.335936730199777,1,0.366813978242125,0.744207757708981,0.230589079319819
5512,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5513,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5514,6,7,1.03564138047893e-05,0.237389306203453,1,0.465361402238449,0.82537225687632,0.29253862627425
5515,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5516,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5517,13,13,1.23364816592765e-05,0.154783898170424,1,0.547966810271478,0.893406775685909,0.344466595531193
5518,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5519,4,4,1.29905393126414e-05,0.397583085742854,1,0.305167622699048,0.69343529334368,0.191836531131164
5520,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5521,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5522,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5523,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5524,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5525,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5526,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5527,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5528,10,9,1.59999999999835e-05,0.233436658237399,1,0.469314050204504,0.828627691463444,0.295023366522525
5529,4,4,1.03195030901076e-05,0.381885375221728,1,0.320865333220174,0.706364061654951,0.201704531892318
5530,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5531,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5532,4,4,9.21367301520039e-06,0.375965536892859,1,0.326785171549043,0.711239691008105,0.205425900626732
5533,7,7,1.15336400348964e-05,0.254980296625183,1,0.447770411816719,0.810884167086267,0.281480459120672
5534,9,8,1.59999999999847e-05,0.25911746420841,1,0.443633244233492,0.807476760568198,0.27887972490498
5535,8,8,1.18614272334736e-05,0.235930248983463,1,0.466820459458439,0.826573948850748,0.293455828673801
5536,9,9,1.24547838335051e-05,0.213178713204276,1,0.489571995237627,0.845312307824742,0.307758052688208
5537,12,12,1.54434677420663e-05,0.171537089197529,1,0.531213619244373,0.879608704625011,0.333935091488948
5538,8,9,1.13681218540194e-05,0.199817453595967,1,0.502933254845935,0.856316755230629,0.316157297903447
5539,3,3,9.32070790187099e-06,0.447263714044859,1,0.255486994397043,0.652517904020531,0.160605959179983
5540,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5541,10,10,1.25027835533897e-05,0.195489448027207,1,0.507261260414695,0.85988133754173,0.318877997981928
5542,9,9,1.23005122184687e-05,0.212606265973304,1,0.490144442468598,0.845783780248043,0.308117908331064
5543,2,2,8.29011206331494e-06,0.521451287425401,1,0.181299421016501,0.591416385648052,0.11396966597008
5544,4,5,8.25811941290486e-06,0.284523351863844,1,0.418227356578058,0.786552254743146,0.262908904294916
5545,4,4,9.64510526423514e-06,0.379954252822672,1,0.32279645561923,0.707954550538314,0.202918487091589
5546,6,5,1.59999999999909e-05,0.383610603354265,1,0.319140105087637,0.704943149046093,0.200620007336834
5547,2,1,1.60000000000001e-05,0.593738829822972,1,0.109011878618931,0.53187974900339,0.0685277830635745
5548,5,5,1.20987997021993e-05,0.339462450722456,1,0.363288257719446,0.741303944206581,0.228372717083135
5549,7,8,1.03538461458878e-05,0.213634925806247,1,0.489115782635655,0.844936567233551,0.30747126524252
5550,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5551,5,4,1.59999999999944e-05,0.453827457440577,1,0.248923251001326,0.647111948960801,0.156479814495521
5552,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5553,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5554,8,7,1.59999999999863e-05,0.290910250065858,1,0.411840458376044,0.781291950893716,0.258893929229981
5555,4,4,1.13421980390576e-05,0.397583085742854,1,0.305167622699048,0.69343529334368,0.191836531131164
5556,10,10,1.42451631985066e-05,0.199382008718554,1,0.503368699723349,0.856675391346694,0.316431030201923
5557,5,5,1.418585262617e-05,0.34723679164999,1,0.355513916791912,0.734900930691352,0.223485558405624
5558,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
5559,3,2,1.59999999999814e-05,0.668358228426916,1,0.0343924800149866,0.470422575692771,0.0216200329665362
5560,7,6,1.59999999999883e-05,0.33118909399428,1,0.371561614447622,0.748117951392605,0.233573570442042
5561,4,3,1.59999999999995e-05,0.54951992694656,1,0.153230781495342,0.568298814668942,0.0963249683062638
